YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04200,공통_통합마케팅팀,3300067802,2025-11-25,2025-11-25,듀베티카_센텀점 행사_서울>부산 이동교통비,,,170400.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068515,2025-11-24,2025-11-24,DV_신세계센텀 오픈시 매니저 석식대,,,120000.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04900,공통_통합인플루언서마케팅팀,3300070377,2025-11-27,2025-11-27,DV 센텀 출장 교통비,,,119600.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F03400,공통_자산관리팀,3300065598,2025-11-05,2025-11-05,외근출장시 유류비(223하4810),,,90000.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04200,공통_통합마케팅팀,3300067798,2025-11-25,2025-11-25,듀베티카_센텀점 행사_숙박비_조정은과장,,,90000.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F03400,공통_자산관리팀,3300065612,2025-11-19,2025-11-19,외근출장시 유류비(223하4810),,,90000.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F03700,공통_통합인테리어팀,3300068193,2025-11-17,2025-11-17,신세계센텀 오픈 감리 출장비-교통비(부산-서울),,,83700.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F03700,공통_통합인테리어팀,3300068192,2025-11-17,2025-11-17,신세계 센텀 오픈 감리 출장비-교통비(서울-부산),,,83700.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F03700,공통_통합인테리어팀,3300068192,2025-11-17,2025-11-17,신세계 센텀 오픈 감리 출장비-교통비(서울-부산),,,83700.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F03700,공통_통합인테리어팀,3300068193,2025-11-17,2025-11-17,신세계센텀 오픈 감리 출장비-교통비(부산-서울),,,83700.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04900,공통_통합인플루언서마케팅팀,3300070378,2025-11-27,2025-11-27,DV 출장 일비,,,77273.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04200,공통_통합마케팅팀,3300067815,2025-11-25,2025-11-25,듀베티카_센텀행사_부산 숙박비(문윤지과장),,,70000.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04200,공통_통합마케팅팀,3300067797,2025-11-25,2025-11-25,듀베티카_센텀점 행사_숙박비_윤동혁대리,,,70000.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300067091,2025-11-24,2025-11-24,신센텀DV 오픈 출장 숙박비,,,65455.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068496,2025-11-24,2025-11-24,DV_신세계센텀 오픈시 숙박비,,,65455.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068498,2025-11-24,2025-11-24,DV_신세계센텀 오픈시 숙박비,,,65455.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068930,2025-11-06,2025-11-06,DV_11월 출장 시 일비(판교),,,60909.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068457,2025-11-19,2025-11-19,DV_신세계센텀 오픈시 KTX,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068540,2025-11-25,2025-11-25,DV_신세계센텀 오픈시 KTX비용,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068547,2025-11-24,2025-11-24,통합영업_11월 국내출장비,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300067055,2025-11-18,2025-11-18,신세계센텀DV 오픈출장 기차비,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300068553,2025-11-25,2025-11-25,통합영업_11월 국내출장비,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300067103,2025-11-26,2025-11-26,신센텀DV 마케팅행사지원 출장,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04200,공통_통합마케팅팀,3300067814,2025-11-24,2025-11-24,듀베티카_센텀행사_부산>서울 이동교통비,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04900,공통_통합인플루언서마케팅팀,3300070376,2025-11-27,2025-11-27,DV 센텀시티 출장 기차표,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300067102,2025-11-26,2025-11-26,신센텀DV 마케팅행사지원 출장,,,59800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04900,공통_통합인플루언서마케팅팀,3300070373,2025-11-26,2025-11-26,DV_센텀시티 출장기차표,,,56800.0,S
202511,직원경비,여비교통비,55030101,여비교통비_국내출장비,F04400,공통_통합영업팀,3300067099,2025-11-24,2025-11-24,신센텀DV 오픈 출장 식대,,,56364.0,S
