YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F00900,공통_디지털본부담당,3300093224,2024-12-14,2024-12-14,교통비,,,138600.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F00900,공통_디지털본부담당,3300093223,2024-12-10,2024-12-10,교통비,,,109400.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300093439,2024-12-20,2024-12-20,2024.12 IT팀 야근교통비,,,89100.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300091577,2024-12-21,2024-12-21,(공통) 웹플랫폼팀 여비교통비,,,78000.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F02900,공통_AX팀,3300090287,2024-12-21,2024-12-21,24.12월 AX팀 야근 택시비,,,72000.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F03200,공통_PI팀,3300089702,2024-12-19,2024-12-19,PI팀 야근택시비(연말회식),,,71800.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300095552,2024-12-18,2024-12-18,이천물류센터 이동 (3PL센터->서울),,,71700.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F03000,공통_AI 엔지니어링팀,3300095043,2024-12-11,2024-12-11,20241211_야근택시비,,,70100.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F02500,공통_자금팀,3300089322,2024-12-17,2024-12-17,야근시 택시비,,,66600.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F00900,공통_디지털본부담당,3300093227,2024-12-30,2024-12-30,교통비,,,65800.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01200,공통_e-BIZ팀,3300095559,2024-12-31,2024-12-31,12.30 개인 야근택시비,,,65300.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01200,공통_e-BIZ팀,3300088883,2024-12-04,2024-12-04,12.04 EBIZ 서민좌 야근택시비,,,60200.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F04000,공통_글로벌슈즈팀,3300091473,2024-12-23,2024-12-23,2024.12월 외근 유류대,,,60000.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F00800,공통_경영관리팀,3300095033,2024-12-19,2024-12-19,미팅후 교통비,,,60000.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300095551,2024-12-18,2024-12-18,이천물류센터 이동 (서울->반품지센터),,,59500.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F02500,공통_자금팀,3300090127,2024-12-17,2024-12-17,업무교통비,,,58500.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F02700,공통_Process담당,3300094931,2024-12-04,2024-12-04,시내교통비,,,58000.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01200,공통_e-BIZ팀,3300091959,2024-12-23,2024-12-23,야근교통비,,,57100.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01200,공통_e-BIZ팀,3300091956,2024-12-16,2024-12-16,야근교통비,,,55100.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300093971,2024-12-20,2024-12-20,24.12 야근택시비,,,54200.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300090051,2024-12-20,2024-12-20,24.12 IT팀 시내교통비,,,52000.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F01300,공통_IT팀,3300089895,2024-12-20,2024-12-20,24.12 웹플랫폼팀 야근택시비,,,51700.0,S
202412,직원경비,여비교통비,55030105,여비교통비_시내교통비,F04000,공통_글로벌슈즈팀,3300091585,2024-12-23,2024-12-23,24.12.23 글로벌슈즈팀 외근주유비,,,50000.0,S
