YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00100,공통_임원,2000154842,2024-11-30,2024-11-30,24.11월 외식사업부 현금매출(임원식대),,,1557750.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F04200,공통_통합마케팅팀,3300088361,2024-11-25,2024-11-25,24.11 법인카드 사용의건_직원 식대,,,142100.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00700,공통_회계팀,3300087145,2024-11-06,2024-11-06,24.11월 회계팀 야근식대,,,131000.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F01800,공통_소비자전략팀,3300081649,2024-11-08,2024-11-08,소비자전략팀 직원식대,,,102727.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088486,2024-11-04,2024-11-04,경영관리 주간회의 식대,,,98182.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088499,2024-11-11,2024-11-11,경영관리 주간회의 식대,,,98182.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F04200,공통_통합마케팅팀,3300087943,2024-11-26,2024-11-26,더현대서울 팝업 행사 직원 식대,,,86364.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088508,2024-11-25,2024-11-25,경영관리 주간회의 식대,,,81818.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F02500,공통_자금팀,3300080443,2024-11-08,2024-11-08,야근식대,,,72500.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088510,2024-11-28,2024-11-28,업무 협의 식대,,,70909.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F01300,공통_IT팀,3300080378,2024-11-07,2024-11-07,F&F China 수불부 마감업무지원 저녁식대,,,70000.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088484,2024-11-01,2024-11-01,내부회계 주간회의 식대,,,58750.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088496,2024-11-08,2024-11-08,내부회계 주간회의 식대,,,57500.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F01300,공통_IT팀,3300080166,2024-11-05,2024-11-05,F&CO 마감업무 지원 저녁식대,,,57273.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00300,공통_총무,3300088482,2024-11-29,2024-11-29,24.11 공통 비서실 야근식대비,,,47273.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F04200,공통_통합마케팅팀,3300087144,2024-11-04,2024-11-04,11/4 야근식대(민철아름윤지희준),,,43000.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00700,공통_회계팀,3300085540,2024-11-07,2024-11-07,24.11월 공통 회계팀 복리후생비_직원식대,,,40000.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00600,공통_공간기획팀,3300087336,2024-11-19,2024-11-19,코엑스 시장조사,,,39455.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F04200,공통_통합마케팅팀,3300086631,2024-11-26,2024-11-26,"더현대팝업 외근식대, 문윤지, 김서영, 고희준",,,37727.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F03000,공통_AI 엔지니어링팀,3300087171,2024-11-15,2024-11-15,20241115_야근식대,,,35455.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F02500,공통_자금팀,3300081498,2024-11-18,2024-11-18,야근식대,,,35455.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F02500,공통_자금팀,3300081498,2024-11-18,2024-11-18,야근식대,,,35455.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F00800,공통_경영관리팀,3300088503,2024-11-15,2024-11-15,야근식대(2명),,,35000.0,S
202411,직원경비,복리후생비,55010101,복리후생비_직원식대,F01300,공통_IT팀,3300083450,2024-11-20,2024-11-20,24.11 웹플랫폼팀 야근식대비 안지원 외 외주 2명,,,34300.0,S
